source_system,source_table,source_column,source_data_type,target_table,target_column,target_data_type,transformation_logic,is_partition_column,is_cluster_column,notes
Kafka,clickstream.page_views,DEVICE_TYPE,STRING,stg_page_views,device_type,STRING,CAST(DEVICE_TYPE AS STRING),False,True,Second clustering column; low cardinality (mobile/desktop/tablet) improves block pruning for device-segmented dashboard queries
Kafka,clickstream.page_views,BROWSER,STRING,stg_page_views,browser,STRING,CAST(BROWSER AS STRING),False,False,Nullable; browser name used for compatibility and segmentation analysis
Kafka,clickstream.page_views,OS,STRING,stg_page_views,os,STRING,CAST(OS AS STRING),False,False,Nullable; operating system name
Kafka,clickstream.page_views,COUNTRY_CODE,STRING,stg_page_views,country_code,STRING,CAST(COUNTRY_CODE AS STRING),False,True,Third clustering column; ISO 3166-1 alpha-2 code; low-to-medium cardinality supports geo-filtered Looker dashboard queries
Kafka,clickstream.page_views,EVENT_TIMESTAMP,TIMESTAMP,stg_page_views,event_timestamp,TIMESTAMP,CAST(EVENT_TIMESTAMP AS TIMESTAMP),True,False,DAY partition column; BigQuery table partitioned by DATE(event_timestamp); pipeline validates this is within plus-or-minus 5 minutes of ingestion wall clock time; drives sub-60-second latency SLA measurement
Kafka,clickstream.page_views,INGESTED_AT,TIMESTAMP,stg_page_views,ingested_at,TIMESTAMP,CAST(INGESTED_AT AS TIMESTAMP),False,False,Source-side ingestion timestamp from the Kafka event payload; used for per-hour event count reconciliation against BigQuery row counts per SLA
Kafka,clickstream.user_events,EVENT_ID,STRING,stg_user_events,event_id,STRING,CAST(EVENT_ID AS STRING),False,False,Primary deduplication key; Dataflow enforces NOT NULL and uniqueness within a 10-minute sliding window
Kafka,clickstream.user_events,SESSION_ID,STRING,stg_user_events,session_id,STRING,CAST(SESSION_ID AS STRING),False,True,Second clustering column; foreign key to stg_sessions.session_id; enables efficient session-scoped funnel analysis queries
Kafka,clickstream.user_events,USER_ID,STRING,stg_user_events,user_id,STRING,CAST(USER_ID AS STRING),False,False,Nullable; null when user is anonymous; potential PII field
Kafka,clickstream.user_events,ANONYMOUS_ID,STRING,stg_user_events,anonymous_id,STRING,CAST(ANONYMOUS_ID AS STRING),False,False,NOT NULL; anonymous identity for pre-authentication user stitching
Kafka,clickstream.user_events,EVENT_TYPE,STRING,stg_user_events,event_type,STRING,CAST(EVENT_TYPE AS STRING),False,True,"First clustering column; low-to-medium cardinality (click, scroll, form_submit, etc.); critical for funnel analysis filter predicates in Looker dashboards"
Kafka,clickstream.user_events,EVENT_CATEGORY,STRING,stg_user_events,event_category,STRING,CAST(EVENT_CATEGORY AS STRING),False,False,Nullable; high-level grouping used for event taxonomy
Kafka,clickstream.user_events,EVENT_LABEL,STRING,stg_user_events,event_label,STRING,CAST(EVENT_LABEL AS STRING),False,False,Nullable; descriptive label providing context for the specific event
Kafka,clickstream.user_events,PAGE_URL,STRING,stg_user_events,page_url,STRING,CAST(PAGE_URL AS STRING),False,False,NOT NULL; page context where the event was fired; used in funnel step URL matching
Kafka,clickstream.user_events,ELEMENT_ID,STRING,stg_user_events,element_id,STRING,CAST(ELEMENT_ID AS STRING),False,False,Nullable; DOM element ID that triggered the event; useful for UI interaction heatmap analysis
Kafka,clickstream.user_events,EVENT_VALUE,FLOAT,stg_user_events,event_value,FLOAT64,CAST(EVENT_VALUE AS FLOAT64),False,False,"Nullable; FLOAT promoted to FLOAT64 for BigQuery IEEE 754 double-precision compliance; represents numeric event payload (scroll depth percentage, revenue value, etc.)"
Kafka,clickstream.user_events,PROPERTIES,STRING,stg_user_events,properties,STRING,CAST(PROPERTIES AS STRING),False,False,Nullable; raw JSON string of arbitrary event properties; retained as STRING to avoid parse failures on schema evolution; downstream consumers should use JSON_VALUE() or JSON_QUERY() for field extraction
Kafka,clickstream.user_events,DEVICE_TYPE,STRING,stg_user_events,device_type,STRING,CAST(DEVICE_TYPE AS STRING),False,True,Third clustering column; low cardinality improves block pruning for device-segmented funnel queries
Kafka,clickstream.user_events,EVENT_TIMESTAMP,TIMESTAMP,stg_user_events,event_timestamp,TIMESTAMP,CAST(EVENT_TIMESTAMP AS TIMESTAMP),True,False,DAY partition column; BigQuery table partitioned by DATE(event_timestamp); pipeline validates this is within plus-or-minus 5 minutes of ingestion wall clock time
Kafka,clickstream.user_events,INGESTED_AT,TIMESTAMP,stg_user_events,ingested_at,TIMESTAMP,CAST(INGESTED_AT AS TIMESTAMP),False,False,Source-side ingestion timestamp; used in per-hour row count reconciliation SLA validation
Kafka,clickstream.sessions,SESSION_ID,STRING,stg_sessions,session_id,STRING,CAST(SESSION_ID AS STRING),False,False,Primary key; NOT NULL; referenced by session_id in stg_page_views and stg_user_events; BigQuery does not enforce FK constraints — referential integrity is validated in Dataflow
Kafka,clickstream.sessions,USER_ID,STRING,stg_sessions,user_id,STRING,CAST(USER_ID AS STRING),False,True,First clustering column; nullable; enables efficient per-user session history queries; potential PII field
Kafka,clickstream.sessions,ANONYMOUS_ID,STRING,stg_sessions,anonymous_id,STRING,CAST(ANONYMOUS_ID AS STRING),False,False,NOT NULL; anonymous identity for unauthenticated session tracking
Kafka,clickstream.sessions,SESSION_START,TIMESTAMP,stg_sessions,session_start,TIMESTAMP,CAST(SESSION_START AS TIMESTAMP),True,False,DAY partition column; sessions table uses session_start rather than event_timestamp for partitioning as it is the canonical session anchor timestamp; NOT NULL
Kafka,clickstream.sessions,SESSION_END,TIMESTAMP,stg_sessions,session_end,TIMESTAMP,CAST(SESSION_END AS TIMESTAMP),False,False,Nullable; null for active or incomplete sessions at time of Kafka publish; used to compute session duration in downstream analysis
Kafka,clickstream.sessions,DURATION_SECONDS,INTEGER,stg_sessions,duration_seconds,INT64,CAST(DURATION_SECONDS AS INT64),False,False,Nullable; INTEGER widened to INT64 per BigQuery native integer type; total session duration in seconds
Kafka,clickstream.sessions,PAGE_VIEW_COUNT,INTEGER,stg_sessions,page_view_count,INT64,CAST(PAGE_VIEW_COUNT AS INT64),False,False,Nullable; INTEGER widened to INT64; pre-aggregated count of page views within the session
Kafka,clickstream.sessions,EVENT_COUNT,INTEGER,stg_sessions,event_count,INT64,CAST(EVENT_COUNT AS INT64),False,False,Nullable; INTEGER widened to INT64; pre-aggregated total interaction event count within the session
Kafka,clickstream.sessions,LANDING_PAGE,STRING,stg_sessions,landing_page,STRING,CAST(LANDING_PAGE AS STRING),False,False,Nullable; URL of first page in the session; key dimension for entry-point funnel analysis
Kafka,clickstream.sessions,EXIT_PAGE,STRING,stg_sessions,exit_page,STRING,CAST(EXIT_PAGE AS STRING),False,False,Nullable; URL of last page in the session; key dimension for drop-off and exit funnel analysis
Kafka,clickstream.sessions,CHANNEL,STRING,stg_sessions,channel,STRING,CAST(CHANNEL AS STRING),False,True,"Second clustering column; low cardinality (organic, paid, direct, referral, email, social); critical filter dimension for acquisition channel performance dashboards"
Kafka,clickstream.sessions,COUNTRY_CODE,STRING,stg_sessions,country_code,STRING,CAST(COUNTRY_CODE AS STRING),False,True,Fourth clustering column; ISO 3166-1 alpha-2 code; low-to-medium cardinality supports geo-segmented Looker dashboard queries
Kafka,clickstream.sessions,DEVICE_TYPE,STRING,stg_sessions,device_type,STRING,CAST(DEVICE_TYPE AS STRING),False,True,"Third clustering column; low cardinality (mobile, desktop, tablet); enables efficient device-segmented session queries"
Kafka,clickstream.sessions,IS_BOUNCE,BOOLEAN,stg_sessions,is_bounce,BOOL,CAST(IS_BOUNCE AS BOOL),False,False,Nullable; BOOLEAN mapped to BigQuery BOOL; true when page_view_count equals 1 and event_count equals 0 or 1; key bounce rate metric for Looker dashboards
Kafka,clickstream.sessions,INGESTED_AT,TIMESTAMP,stg_sessions,ingested_at,TIMESTAMP,CAST(INGESTED_AT AS TIMESTAMP),False,False,NOT NULL; source-side ingestion timestamp; used in per-hour row count reconciliation SLA validation against Kafka consumer lag metrics
